OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/HAS_HOME/HAS_WORK_PLACE/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY
6,-225.000000,-25.000000,-5/-1/9/1/N/N/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,14,0.000000,11.816516,6,1,3.542668,5.781760,52.031345,N,-5/-1/N/N/N/N/-5/-1/,N,61.408882,65.282356,0,1101
6,125.000000,-175.000000,5/2/2/-1/2/-4/,5/2/6/2/6/1/6/0/5/0/4/0/3/0/2/0/2/-1/,14,0.000000,11.510649,8,3,3.103660,5.313916,62.950432,N,2/-4/N/N/N/N/2/-4/,N,2.676064,15.917150,0,656
6,517.454834,25.000000,-5/-4/10/1/N/N/,-5/-4/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,15,0.000000,15.822516,9,4,0.000000,6.612305,72.718002,-5/-4/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/,9/0/10/1/-5/-4/10/0/,N,39.752125,76.757423,0,1131
6,525.000000,75.000000,-5/-4/10/1/N/N/,-5/-4/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,14,0.000000,9.876389,6,2,5.779723,11.038977,84.544937,N,10/1/N/N/N/N/10/1/,N,41.497746,49.959267,1,402
6,425.000000,-825.000000,8/-17/N/N/N/N/,N,12,1.286028,6.425844,6,1,0.000000,4.748454,81.221748,N,N/N/N/N/N/N/8/-17/,N,15.201549,21.826075,0,58
6,-125.000000,-220.910202,-4/-2/-2/-5/N/N/,-4/-2/-3/-2/-3/-3/-3/-4/-3/-5/-2/-5/,15,0.000000,14.119016,8,4,0.000000,5.194518,64.993828,-4/-2/-3/-2/-3/-3/,-3/-4/-2/-5/-4/-2/-3/-5/,N,50.575226,73.153107,0,2920
6,375.000000,-775.000000,7/-17/7/-16/N/N/,7/-17/6/-17/6/-16/7/-16/,14,0.000000,23.762232,7,2,5.779723,7.749546,80.938591,N,7/-16/N/N/N/N/7/-16/,N,25.004385,38.427357,0,-5576
6,275.000000,-25.000000,-5/-5/5/-1/N/N/,-5/-5/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/5/-1/,14,0.000000,7.631448,9,2,3.103660,5.749201,62.141693,N,5/-1/N/N/N/N/5/-1/,N,14.032522,63.914368,1,1237
6,-225.000000,-275.000000,-5/-5/5/-1/N/N/,-5/-5/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/5/-1/,15,0.000000,7.474594,10,5,0.000000,4.546220,60.394981,-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/5/-1/,-4/-6/-5/-5/5/-1/-5/-6/,N,11.363341,19.293673,0,542
6,25.000000,-75.000000,-5/-5/9/1/0/-2/,-5/-5/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/9/1/,14,0.000000,9.803262,9,3,3.542668,8.429145,82.002403,N,0/-2/N/N/N/N/0/-2/,N,5.592944,23.492924,0,362
6,375.000000,-825.000000,7/-17/7/-18/N/N/,7/-17/6/-17/6/-18/7/-18/,14,0.000000,11.116698,10,1,1.700060,11.146965,91.453239,N,7/-17/N/N/N/N/7/-17/,N,3.542668,66.883064,0,-5746
6,43.005829,25.000000,-5/-1/9/1/N/N/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,12.877829,9,5,0.000000,3.511943,78.413734,2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,1/0/-5/-1/9/1/0/0/,N,14.767805,17.677637,0,629
6,330.265717,-825.000000,7/-17/7/-18/N/N/,7/-17/6/-17/6/-18/7/-18/,15,0.000000,12.235266,9,5,0.000000,3.908163,52.513172,6/-18/7/-18/,6/-17/7/-17/7/-18/6/-17/,N,4.936698,22.682468,1,-5374
6,-225.000000,-225.000000,-5/-5/9/1/N/N/,-5/-5/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/9/1/,14,0.000000,9.964807,9,1,3.542668,7.269006,60.705154,N,-5/-5/N/N/N/N/-5/-5/,N,13.137677,50.863846,0,692
6,375.000000,-825.000000,7/-17/9/-16/N/N/,7/-17/6/-17/6/-16/6/-15/7/-15/8/-15/9/-15/9/-16/,14,0.000000,8.902812,9,1,4.053900,8.144677,70.469658,N,7/-17/N/N/N/N/7/-17/,N,7.445963,12.670236,0,94
6,348.895569,25.000000,-6/-7/9/1/N/N/,-6/-7/-6/-6/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/9/1/,15,0.000000,19.613064,6,4,0.000000,6.753294,89.281029,-6/-7/-6/-6/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/,6/0/9/1/-6/-7/6/0/,N,41.299164,47.358440,0,1420
6,375.000000,-775.000000,7/-17/7/-16/N/N/,7/-17/6/-17/6/-16/7/-16/,14,0.000000,19.958490,9,2,4.486779,10.197498,60.992424,N,7/-16/N/N/N/N/7/-16/,N,26.606863,30.433527,0,-6342
6,-225.000000,-225.000000,-5/-5/9/1/N/N/,-5/-5/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/9/1/,14,0.000000,7.965238,6,1,1.700060,9.694258,71.151558,N,-5/-5/N/N/N/N/-5/-5/,N,10.067100,70.738197,0,935
6,-225.000000,-225.000000,-5/-5/9/1/N/N/,-5/-5/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/9/1/,14,0.000000,8.417517,10,1,4.486779,8.166359,87.615494,N,-5/-5/N/N/N/N/-5/-5/,N,11.363341,26.667645,0,369
6,275.000000,-25.000000,-5/-1/9/1/5/-1/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,14,0.000000,14.761007,7,3,2.597404,8.175047,63.183727,N,5/-1/N/N/N/N/5/-1/,N,3.182320,75.185455,0,1139
6,-225.000000,-25.000000,-5/-1/9/1/N/N/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,14,0.000000,20.792816,7,1,2.597404,5.780672,53.097706,N,-5/-1/N/N/N/N/-5/-1/,N,16.099882,69.891655,0,1157
6,475.000000,-775.000000,7/-17/9/-16/N/N/,7/-17/6/-17/6/-16/6/-15/7/-15/8/-15/9/-15/9/-16/,14,0.000000,20.598686,6,2,7.860730,11.995170,74.605896,N,9/-16/N/N/N/N/9/-16/,N,2.137896,33.005417,1,42
6,-225.000000,-125.000000,-5/-3/10/1/N/N/,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,14,0.000000,12.889011,7,1,3.103660,8.100843,77.932663,N,-5/-3/N/N/N/N/-5/-3/,N,9.557276,45.074413,1,690
6,375.000000,-825.000000,7/-17/4/-17/N/N/,7/-17/6/-17/6/-16/5/-16/4/-16/4/-17/,14,0.000000,8.107252,7,1,0.851868,10.077703,51.342434,N,7/-17/N/N/N/N/7/-17/,N,5.337387,29.360481,0,95
6,446.554321,25.000000,-5/-1/9/1/N/N/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,8.998818,6,4,0.000000,5.217196,97.288246,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/,8/0/9/1/-5/-1/8/0/,N,0.271375,59.813217,1,2193
6,375.000000,-825.000000,7/-17/9/-16/N/N/,7/-17/6/-17/6/-16/6/-15/7/-15/8/-15/9/-15/9/-16/,14,0.000000,13.465406,7,1,2.597404,3.320040,55.299107,N,7/-17/N/N/N/N/7/-17/,N,54.911915,61.087563,0,153
6,9.046622,25.000000,-5/-1/9/1/N/N/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,16.996201,8,4,0.000000,8.377474,76.330124,-5/-1/-5/0/-4/0/-3/0/-2/0/,-1/0/9/1/-5/-1/0/0/,N,1.286028,44.222279,1,1216
6,402.405548,25.000000,-5/-3/10/1/5/-1/,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,15,0.000000,19.822781,6,6,0.000000,5.214759,83.259216,6/0/5/0/5/-1/,7/0/10/1/5/-1/8/0/,N,2.147292,42.077072,0,1417
6,425.000000,-825.000000,8/-17/N/N/N/N/,N,12,17.860031,18.476624,2,1,0.000000,10.569424,73.783333,N,N/N/N/N/N/N/8/-17/,N,50.190701,71.494080,1,-36
6,23.712591,25.000000,-5/-1/9/1/N/N/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,15.463485,9,4,0.000000,5.164113,59.363182,-5/-1/-5/0/-4/0/-3/0/-2/0/,-1/0/5/-4/-5/-1/0/0/,N,5.779723,38.968307,0,1220
6,-225.000000,-75.000000,-5/-2/9/1/N/N/,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,14,0.000000,9.357719,9,1,7.860730,11.963126,93.743591,N,-5/-2/N/N/N/N/-5/-2/,N,16.099882,57.095459,0,981
6,-175.000000,25.000000,-5/-2/9/1/N/N/,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,6.148461,8,4,0.000000,4.127377,57.629059,-5/-2/-6/-2/-6/-1/-6/0/,-5/0/5/-1/-5/-2/-4/0/,N,7.445963,44.446606,0,1212
6,-225.000000,-25.000000,-5/-1/9/1/N/N/,-5/-1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,14,0.000000,10.369783,8,1,7.860730,8.398386,94.585373,N,-5/-1/N/N/N/N/-5/-1/,N,13.535757,35.215481,0,464
6,375.000000,-925.000000,7/-17/7/-19/N/N/,7/-17/6/-17/6/-18/6/-19/7/-19/,14,0.000000,15.290795,9,2,7.445963,7.936600,66.443077,N,7/-19/N/N/N/N/7/-19/,N,27.913759,63.623680,0,-5524
6,375.000000,-825.000000,7/-17/7/-19/N/N/,7/-17/6/-17/6/-18/6/-19/7/-19/,14,0.000000,11.573935,7,1,7.019882,10.725197,82.262878,N,7/-17/N/N/N/N/7/-17/,N,47.050194,53.615971,0,-5805
6,202.351913,25.000000,-5/-3/10/1/N/N/,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,15,0.000000,18.548222,9,4,0.000000,6.016962,83.456833,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/,3/0/10/1/-5/-3/4/0/,N,76.587639,80.887077,0,1636
6,325.000000,-469.908478,7/-17/3/-1/N/N/,7/-17/6/-17/6/-16/6/-15/6/-14/6/-13/6/-12/6/-11/6/-10/6/-9/6/-8/6/-7/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/5/0/4/0/3/0/3/-1/,15,0.000000,9.690736,7,4,0.000000,10.241251,52.717651,7/-17/6/-17/6/-16/6/-15/6/-14/6/-13/6/-12/6/-11/,6/-10/5/-4/7/-17/6/-10/,N,6.597115,36.855782,0,-5514
6,456.617889,25.000000,-5/-2/9/1/5/-4/,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,13.889210,7,6,0.000000,9.104759,80.052406,7/0/6/0/6/-1/6/-2/6/-3/6/-4/5/-4/,8/0/9/1/5/-4/9/0/,N,1.286028,58.878380,0,1133
6,275.000000,275.000000,5/5/2/-1/N/N/,5/5/6/5/6/4/6/3/6/2/6/1/6/0/5/0/4/0/3/0/2/0/2/-1/,14,0.000000,9.412685,9,1,5.337387,5.719372,80.924080,N,5/5/N/N/N/N/5/5/,N,9.135612,66.134338,0,2060
6,525.000000,75.000000,-5/-4/10/1/N/N/,-5/-4/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,14,0.000000,17.178221,7,2,0.000000,7.195404,58.460102,N,10/1/N/N/N/N/10/1/,N,36.425243,66.865005,0,918
6,375.000000,-825.000000,7/-17/7/-19/N/N/,7/-17/6/-17/6/-18/6/-19/7/-19/,14,0.000000,19.230225,7,1,4.486779,6.648149,58.705975,N,7/-17/N/N/N/N/7/-17/,N,8.308797,76.436157,0,-5384
6,-275.000000,0.966449,-5/-3/10/1/N/N/,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,15,0.000000,10.184950,9,5,0.000000,7.849583,88.809097,-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,-6/0/-5/-3/10/1/-6/0/,N,19.224655,65.175957,0,1173
6,268.192902,-275.000000,-4/-7/10/1/N/N/,-4/-7/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/10/0/10/1/,15,0.000000,22.771242,10,4,0.000000,6.511189,65.604324,-4/-7/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/,4/-6/10/1/-4/-7/5/-6/,N,48.944283,69.289902,0,1243
6,325.000000,-26.292608,-5/-2/9/1/5/-4/,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,14.474688,10,6,0.000000,8.517743,59.602882,6/-3/6/-4/5/-4/,6/-2/9/1/5/-4/6/-1/,N,3.542668,45.315914,0,345
6,175.000000,-25.000000,5/5/3/-1/N/N/,5/5/6/5/6/4/6/3/6/2/6/1/6/0/5/0/4/0/3/0/3/-1/,14,0.000000,11.360645,7,2,2.597404,5.305148,52.487289,N,3/-1/N/N/N/N/3/-1/,N,19.556896,43.380886,1,1294
6,140.196243,-275.000000,-5/-7/11/1/N/N/,-5/-7/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/10/0/11/0/11/1/,15,0.000000,23.910412,6,4,0.000000,5.105274,98.178947,-5/-7/-5/-6/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/,2/-6/11/1/-5/-7/2/-6/,N,41.042507,55.682735,0,1682
6,375.000000,-775.000000,7/-17/7/-16/N/N/,7/-17/6/-17/6/-16/7/-16/,14,0.000000,18.232695,6,2,0.103760,5.648634,66.532898,N,7/-16/N/N/N/N/7/-16/,N,6.259818,28.270159,1,-5579
6,225.000000,-825.000000,7/-17/4/-17/N/N/,7/-17/6/-17/6/-16/5/-16/4/-16/4/-17/,14,0.000000,8.636449,9,2,9.557276,10.072508,56.297913,N,4/-17/N/N/N/N/4/-17/,N,37.343044,56.861069,0,295
6,77.098869,-125.000000,-5/-2/9/1/N/N/,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,6.718513,9,4,0.000000,10.918002,56.230679,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/1/-1/1/-2/,1/-3/5/-4/-5/-2/1/-3/,N,4.053900,47.396896,0,227
6,-246.551498,-75.000000,-5/-2/9/1/N/N/,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,16.443848,9,4,0.000000,5.415082,90.841370,N,-5/-2/9/1/-5/-2/-5/-2/,N,5.779723,35.440929,1,1525
6,525.000000,75.000000,-5/-3/10/1/N/N/,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,14,0.000000,20.965693,8,2,9.135612,9.453076,82.929779,N,10/1/N/N/N/N/10/1/,N,7.596565,37.137524,1,354
6,-225.000000,-125.000000,-5/-3/10/1/N/N/,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/1/,14,0.000000,22.540752,6,1,4.486779,6.777752,97.406082,N,-5/-3/N/N/N/N/-5/-3/,N,13.137677,68.104721,0,1399
6,425.000000,-791.649719,7/-17/7/-16/8/-17/,7/-17/6/-17/6/-16/7/-16/,15,0.000000,9.219553,9,6,0.000000,4.834517,79.661919,N,8/-17/7/-16/8/-17/8/-16/,N,0.851868,49.684994,0,-3181
6,-140.033844,25.000000,-5/-2/9/1/N/N/,-5/-2/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,12.271921,7,5,0.000000,9.669916,98.637131,-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,-3/0/-5/-2/9/1/-3/0/,N,66.068428,67.727303,0,1228
6,254.478073,-275.000000,-3/-7/10/1/N/N/,-3/-7/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/10/0/10/1/,15,0.000000,18.227940,5,4,0.000000,4.959591,82.011566,-3/-7/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/,4/-6/5/-1/-3/-7/5/-6/,N,4.053900,29.932484,0,752
6,-125.000000,-325.000000,-3/-7/10/1/N/N/,-3/-7/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/10/0/10/1/,14,0.000000,13.174498,8,1,2.147292,7.308750,89.117569,N,-3/-7/N/N/N/N/-3/-7/,N,50.525982,83.458839,0,1628
6,375.000000,-825.000000,7/-17/8/-17/N/N/,7/-17/6/-17/6/-16/6/-15/7/-15/8/-15/8/-16/8/-17/,14,0.000000,18.181179,6,1,5.337387,8.330322,92.130463,N,7/-17/N/N/N/N/7/-17/,N,42.596478,67.175858,0,172
6,181.921234,25.000000,-5/-3/9/1/N/N/,-5/-3/-6/-3/-6/-2/-6/-1/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/,15,0.000000,8.553867,9,5,0.000000,4.320820,66.704292,5/0/6/0/7/0/8/0/9/0/9/1/,4/0/-5/-3/9/1/3/0/,N,18.782894,24.617794,0,452
6,-106.017426,-275.000000,-4/-7/10/1/N/N/,-4/-7/-4/-6/-3/-6/-2/-6/-1/-6/0/-6/1/-6/2/-6/3/-6/4/-6/5/-6/6/-6/6/-5/6/-4/6/-3/6/-2/6/-1/6/0/7/0/8/0/9/0/10/0/10/1/,15,0.000000,12.840649,6,4,0.000000,7.589849,93.005501,-4/-7/-4/-6/,-3/-6/10/1/-4/-7/-3/-6/,N,3.103660,47.037029,1,1420
